stop_id,stop_name,stop_lat,stop_lon
1111,Plac Kościeleckich,53.1205179236802,18.0047022349569
1112,Nowotoruńska - Objazdowa,53.1072439215049,18.100387737409
1113,Nowotoruńska - Objazdowa,53.1068358700668,18.1022412874184
1115,Toruńska - Sporna,53.118162821,18.0878854473722
1117,Błonie,53.1149277593134,17.9608187423781
1119,Tatrzańskie,53.1698038864081,18.162727713849
1123,Wyścigowa,53.1253594037751,18.077039565767
1124,Rondo Kujawskie,53.1152938598579,18.0075212718146
1125,Kapuściska,53.1023879152745,18.059754038483
1128,Rycerska,53.1372475504143,17.9988719493265
1129,Dworzec Główny,53.1348849633937,17.9941316162682
1132,Fordońska - Wyścigowa,53.1247011352007,18.0760656108799
1133,Barwna,53.1246989991415,17.9631352346508
1143,Rycerska,53.1373930083724,17.9991662149346
1145,Rycerska,53.1373712914906,17.9993142416487
1147,Rycerska,53.1372853393056,17.9987998131037
1148,Rycerska,53.137202933357,17.9995716772863
1150,Rycerska,53.1372859834811,17.9994877430862
1151,Rycerska,53.137498041816,17.9996371135947
1159,Plątnowska - Otorowska,53.0890148095637,18.1302661468589
1160,Plątnowska - Otorowska,53.0892371917459,18.1307005585831
1164,Inwalidów - Harcerska,53.1289197660893,18.0829756630551
1165,Inwalidów - Wyczółkowskiego,53.1293376226583,18.0765614697243
1166,Inwalidów - Makrum,53.1303858158228,18.0690557877298
1204,Śniadeckich - Gdańska,53.1285671596336,18.0053837596373
1214,Dworcowa/Matejki,53.1303730297783,17.9961800552229
1215,Dworcowa/Matejki,53.1297334989993,17.9955075739253
1221,Nowotoruńska - Hutnicza,53.1046608241886,18.1066721644853
1222,Garbary,53.1265964010913,17.9918805795182
1223,Garbary,53.1263211174602,17.9917418432063
1224,Dworzec Główny,53.1347399416091,17.9931047132442
1226,Dworzec Główny,53.1347021561466,17.9931768504238
1228,Garbary,53.126745692372,17.9913078940158
1233,Park Przemyslowy - Falkowskiego,53.0871940420338,18.0616925925898
1234,Park Przemysłowy - Falkowskiego,53.0864868753463,18.0626132416228
1235,Park Przemyslowy - Petersona,53.0840707264662,18.0729563847109
1236,Park Przemysłowy - Paciorkiewicza,53.0898014240407,18.056470349398
1237,Park Przemysłowy - Petersona,53.0842860772777,18.0715826983041
1238,Park Przemysłowy - Gamma,53.0789921574833,18.0752974705569
1239,Park Przemysłowy - Gamma,53.0799433730852,18.0757237463817
1240,Park Przemysłowy - Exploseum,53.0728758622576,18.0819390370506
1241,Wyszyńskiego - Powstańców Wielkopolskich,53.1295902977548,18.0373316606724
1247,Toruńska/Hala,53.1177076288811,18.0282872375472
1254,Toruńska/Hala,53.1176877762179,18.0283605778199
1257,Mokra - koniec,53.1121361521775,18.0723133898495
1258,Pod Skarpą - Żemojtela,53.1553524878341,18.1139543236046
1259,Pod Skarpą - Żemojtela,53.1551620271766,18.1143594285816
1260,Pod Skarpą - Stamma,53.1574535440425,18.1034090536767
1261,Pod Skarpą - Stamma,53.1573969617547,18.1035096991837
1263,Kamienna - Fabryczna,53.1299450890748,18.0645238856704
1264,Kamienna - Fabryczna,53.1293879294975,18.0669512142766
1265,Chodkiewicza - Gdańska,53.1343293617045,18.012933750951
1267,Schulza - Stawowa,53.1172676033085,17.9560471568039
1268,Schulza - Stawowa,53.1172047623455,17.956042842603
1269,Stawowa - Władysława IV,53.1202252715584,17.9647556069229
1270,Stawowa - Władysława IV,53.1200624611013,17.964071739803
1271,Wysoka - Koszarowa,53.1223766939732,17.9751137503601
1272,Połtyna - Szubińska,53.1219335106935,17.9762939588684
1273,Opławiec - Soboczyńskiego,53.1819789489898,17.9574595777651
1274,Opławiec - Soboczyńskiego,53.1811661102661,17.9572389561374
1275,Wzgórze Wolności,53.1152959312418,18.0170273446252
1276,Dworzec Autobusowy,53.1239636453162,18.019204513007
1277,Ugory - Solskiego,53.1147575796244,17.9984862001714
1278,Stawowa - XVI Pułku Ułanów Wielkopolskich,53.1220580427004,17.9705921919554
1279,Kolbego - Dzięciołowa,53.152021820216,17.9182409884224
1280,Kolbego  - Dzięciołowa,53.1514151983317,17.9184092451725
1281,Osielsko - Myślęcinek,53.1751140482634,18.0562048036331
1282,Osielsko - Gmina,53.1874984746171,18.0711745139321
1283,Niemcz - Kasprowicza,53.1786745832473,18.0397231719801
1284,Niemcz - Słowackiego,53.1770441127448,18.0398323290874
1285,Niemcz - Mickiewicza,53.1813698028572,18.0391205103833
1286,Niemcz - Mickiewicza,53.1810766304141,18.0389800128447
1287,Niemcz - Pod Wierzbami,53.1830653043983,18.0336416505785
1288,Niemcz - Urocza,53.182544827843,18.033245612951
1289,Niemcz - Malczewskiego,53.1893260283807,18.0395637767026
1290,Niemcz - Rutkiewicza,53.1885208158364,18.0394019793777
1291,Niemcz - Krzyszkowiaka,53.194290219027,18.0402596068052
1292,Niemcz - Krzyszkowiaka,53.1936847811199,18.0400220760415
1293,Jagodowo - Polna,53.2039944956399,18.0451406616995
1294,Jagodowo - Polna,53.2045632500713,18.0454056803783
1295,Żołędowo - Koronowska,53.2133401617154,18.053129504915
1297,Żołędowo - Szkoła,53.2200951583718,18.0593787983491
1298,Żołędowo - Szkoła,53.2191781466095,18.0586691336647
1299,Żołędowo - Przyjazna,53.2182165774887,18.0778381281925
1300,Żołędowo - Przyjazna,53.2182980499864,18.0774694092134
1301,Żołędowo - Augustowska,53.2133865985762,18.0914088785856
1302,Białe Błota - Chlebowa,53.0974773400231,17.9213731946926
1303,Osielsko - Myślęcinek,53.1746663006992,18.0550803440594
1304,Osielsko - Młyn,53.1815036752211,18.0644136934771
1305,Osielsko - Młyn,53.1811099981206,18.063637131144
1306,Osielsko - Kwiatowa,53.1863888670866,18.0761854477796
1307,Osielsko - Kwiatowa,53.1859018642255,18.0793693882102
1308,Osielsko - Leśna,53.1857149205412,18.0865870865178
1309,Osielsko - Leśna,53.1857408489021,18.0835048737551
1310,Osielsko - Wiązowa,53.1857926915593,18.0894821317409
1312,Osielsko - Centralna,53.1878136223853,18.0968440247423
1313,Osielsko - Centralna,53.1869484265741,18.0969163787232
1314,Niwy,53.1919212513512,18.0986525988748
1315,Białe Błota - Chlebowa,53.0980191103999,17.9223810314003
1316,Białe Błota - Czerska,53.0942785680497,17.915404919394
1317,Białe Błota - Czekoladowa,53.095234689657,17.9174863818678
1318,Białe Błota - Modra,53.0901192763905,17.9053097686851
1319,Białe Błota - Modra,53.0902412889028,17.9065727286353
1320,Białe Błota - Kruszyńska,53.0869319598938,17.9036312008451
1321,Białe Błota - Kruszyńska,53.0874614068748,17.90330839181
1322,Ciele - Pogodna,53.0765116785566,17.9050200796825
1323,Ciele - Pogodna,53.0767097894455,17.9053768761679
1324,Ciele - Makowa,53.07314605752,17.8992239685638
1325,Ciele - Makowa,53.0735225412436,17.9000107839849
1326,Ciele - Ogrody,53.0690865651437,17.8953231311938
1327,Ciele - Kościelna,53.072252645585,17.9206647053252
1328,Ciele - Kościelna,53.0732738403102,17.9186285201759
1329,Zielonka - Bocianowo,53.0627889132815,17.9423263089615
1330,Zielonka - Orzechowa,53.0580524538768,17.9624972080325
1331,Zielonka - Orzechowa,53.0584936259478,17.9613930803588
1332,Przyłęki - Biznesowa,53.0491118236442,17.9723000237456
1333,Przyłęki - Biznesowa,53.048031908129,17.9719719733937
1334,Przyłęki - Młyńska,53.0411851450813,17.967785452336
1335,Przyłęki - Kościół,53.0397287234616,17.9717286879137
1336,Przyłęki - Kościół,53.0398973481559,17.9710987275024
1337,Przyłeki - Cicha,53.0380802702953,17.9833270707937
1338,Przyłęki - Cicha,53.0382291323562,17.9827704106184
1339,Przyłęki - Wodna,53.0363393752806,17.9896219545269
1340,Przyłęki - Wodna,53.0365843928456,17.9891764263961
1341,Osielsko - Wiązowa,53.1858641122669,18.0895022408686
1342,Stroma - Orla,53.116514043386,17.9858589173706
1343,Skorupki - Orla,53.1173452578368,17.9910732908739
1344,Ugory - Nowodworska,53.1172065558903,17.9944416814234
1345,Baczyńskiego - Wojska Polskiego,53.1041618745037,18.0575639200638
1346,Baczyńskiego - Sandomierska,53.1059692152286,18.0593210407777
1347,Łukasiewicza,53.1063741102378,18.0554644886216
1348,Ugory - Nowodworska,53.1172753666884,17.9945660433284
1349,Skorupki - Orla,53.1173411581233,17.9908786943339
1350,Stroma - Orla,53.1166120417455,17.9858956066087
1360,Prezydenta Lecha Kaczyńskiego - Sandomierska,53.1109102954131,18.0556667589686
1361,Prezydenta Lecha Kaczyńskiego - Sandomierska,53.1116590476556,18.056975295481
1363,Kazimierza Wielkiego/Toruńska,53.1163336341468,18.0577406372088
1364,Kazimierza Wielkiego/Toruńska,53.1162405720322,18.0582123301316
1365,Most Kazimierza Wielkiego,53.1200910717081,18.0567518530181
1367,Zbożowy Rynek,53.1198149484525,18.0054753115252
1372,Maksymilianowo - Ptasia,53.2075476601429,18.0345332419987
1373,Maksymilianowo - Ptasia,53.207319647668,18.0350114121541
1374,Maksymilianowo - Główna,53.2112587285386,18.0314701374286
1375,Maksymilianowo - Główna,53.2121886980444,18.0320301901404
1376,Maksymilianowo - Szkoła,53.215745461187,18.0410157893546
1377,Maksymilianowo - Szkoła,53.2157261701281,18.0407147910757
1378,Żołędowo - Koronowska,53.2138308204555,18.0508273969399
1379,Drzewce,53.1066763615826,17.8554709339527
1381,Łochowo - Sosnowa nż.,53.1157513758004,17.8452667113465
1382,Drzewce,53.1063797010802,17.8550926434171
1383,Murowaniec - Kalinowskiego,53.0932856126151,17.8536425442467
1384,Łochowo - Sosnowa nż.,53.1158337158609,17.8459596673731
1386,Skorupki - Jordanowska,53.1156618279604,17.9889983648034
1387,Skorupki - Jordanowska,53.1158825039968,17.9891631486518
1398,Łochowo,53.1220331521307,17.8390299189625
1399,Ciele - Źródlana,53.0701505619759,17.9267931444261
1400,Ciele - Źródlana,53.0696473950092,17.9282370988279
1401,Fordońska - Gajowa,53.1209784991627,18.0403714672886
1403,Piaski,53.1708176538519,17.9698012356273
1404,Smukalska - Sanktuarium nż,53.1785025923601,17.9681470790177
1405,Smukalska - Sanktuarium nż,53.1777051217097,17.9680321123476
1406,Smukalska - Agrestowa,53.1836931063342,17.9673530438985
1407,Smukalska - Agrestowa,53.1846966773068,17.9674972278406
1408,Smukalska - Baranowskiego nż,53.1876995947474,17.9686030031883
1409,Smukalska - Baranowskiego nż,53.1875017264567,17.9686042975577
1411,Wyścigowa,53.1265129806992,18.0797234386023
1413,Dworzec Wschód,53.1273862608918,18.0807278339414
1414,Dworzec Wschód,53.1264283823047,18.0868039572817
1415,Sporna - Toruńska,53.1194095997277,18.0873171546011
1416,Toruńska - Sporna,53.1181955592186,18.087663579511
1417,Skandynawska - Ikea,53.1321533463952,18.1186600265106
1419,Jagodowo - Letnia,53.2007273002965,18.0431416719121
1420,Jagodowo - Letnia,53.2005620974857,18.04292029241
1421,Rondo Toruńskie (Bełzy),53.1161394754571,18.0358297070869
1422,Bełzy - Spokojna,53.113658821259,18.0414090131307
1423,Spokojna,53.1142692673164,18.0428570710687
1424,Bełzy - Szarych Szeregów,53.1096268779668,18.0439936309335
1425,Bełzy - Szarych Szeregów,53.1097498774043,18.0441069368624
1426,Stryszek,53.0469431306175,17.9999217036801
1427,Stryszek,53.0480818436647,17.9989860727288
1428,Brzoza,53.0312747064382,18.0170920925088
1429,Brzoza,53.0317187333211,18.0169590176637
1430,Chmielniki I,53.0117382452861,18.0426418560831
1431,Chmielniki I,53.0124473647936,18.0419909636562
1432,Chmielniki - Plaża,53.0041680475592,18.0492351179592
1433,Chmielniki - Plaża,53.0050380220931,18.0493262954081
1435,Prądocin,52.9978898975571,18.0569757588466
1436,Prądocin,52.9987381594927,18.0558134153106
1438,Januszkowo,52.9855110272879,18.0783939448016
1439,Januszkowo,52.9848509524147,18.079226166935
1440,Nowa Wieś Wielka (koniec),52.9701361290368,18.0907370349688
1441,Nowa Wieś Wielka (początek),52.9706934389453,18.0907470358434
1446,Kruszyn Kraj. - Mroźna,53.0656439999352,17.8741321550252
1449,Ciele - Ogrody,53.0684068607725,17.8962778002866
1460,Fordońska - Łowicka,53.1353172416718,18.1224932241436
1464,Więcka - Łowicka,53.1318079639473,18.1232553465492
1468,Akademicka - Kaliskiego,53.1476345665515,18.1284283543868
1469,Kaliskiego - Akademicka,53.1471317027829,18.1297679066942
1470,3 Maja - Markwarta,53.1265830092537,18.0098798189041
1472,Nowotoruńska - Kielecka,53.1117661887002,18.0817474668375
1473,Chemiczna - Dachtery,53.1063218772326,18.0798037852973
1474,Chemiczna - Dachtery,53.1063121036394,18.0812227257758
1488,Toruńska - Stomil (brama),53.1168791770888,18.0943701896797
1489,Rondo Maczka,53.1363477363761,17.96444579183
1491,Dworzec Wschód,53.1272156062471,18.0834964753203
1492,Dworzec Wschód,53.1278390584827,18.0826889323481
1493,Dworzec Wschód,53.1278585577871,18.0826305247536
1494,Akademicka - Rejewskiego,53.1422269809488,18.1093248249895
1495,Akademicka - Rejewskiego,53.1422636650863,18.1092975643405
1496,Akademicka - Rejewskiego,53.1423190777424,18.1088977522946
1497,Akademicka - Romanowskiej,53.1443704810152,18.1171078156997
1498,Akademicka - Romanowskiej,53.144416533861,18.1170662823536
1499,Przylesie,53.1462380361009,18.1240787994442
1500,Przylesie,53.1459224669039,18.1227396153835
1501,Przylesie,53.1461634443787,18.1245221092757
1502,Przylesie,53.1459513891755,18.1223229047052
1503,Przylesie,53.14694210293616, 18.123098568935195
1511,Akademicka - Kaliskiego (UTP),53.1479211216783,18.1301843553241
1512,Akademicka - Kaliskiego,53.1475720751435,18.1287528869468
1513,Akademicka - Igrzyskowa,53.1486536438001,18.1378814729342
1514,Akademicka - Igrzyskowa,53.1486981286295,18.137899677429
1515,Andersa - Kleeberga,53.1509119185282,18.1456755223413
1517,Kleeberga - Andersa,53.1509940877364,18.1449485242803
1518,Bajka,53.151781891114,18.1535780303822
1519,Bajka,53.1518361402916,18.1535670494158
1520,Bajka,53.1512988067789,18.154500009475
1522,Andersa - Wolna,53.1575079014203,18.1634987334399
1523,Andersa - Wolna,53.1575274403701,18.1634403243951
1524,Andersa - Wolna,53.158080347068,18.1636156689876
1525,Andersa - Wolna,53.1576816115124,18.1633918223298
1526,Niepodległości,53.1599694760558,18.1662983407762
1527,Niepodległości,53.1599975944989,18.1662555242069
1528,Niepodległości pętla,53.1608182391447,18.1695479569601
1531,Andersa - Gieryna,53.1656006328147,18.1713073211213
1532,Andersa - Gieryna,53.1656112002855,18.1712482426375
1535,Łoskoń,53.1732646971727,18.1735942306714
1536,Łoskoń,53.1732752659165,18.1735351423361
1539,Łoskoń Zajezdnia,53.1757416596373,18.1727743441134
1541,Kamienna - Gdańska,53.1370161882049,18.0165613152628
1542,Kamienna - Gdańska,53.1372470409935,18.0163232814584
1543,Dworzec Leśne,53.1431641496139,18.03224772675
1544,Dworzec Leśne,53.1426638115593,18.0328256542455
1545,Dworzec Leśne,53.1426693631928,18.0329606499066
1547,Pileckiego - Żeglarska,53.1383608031982,17.9763834260121
1548,Artyleryjska - Zaświat,53.1392567591452,18.0040666944089
1549,Artyleryjska - Zaświat,53.1395028577859,18.0021547081148
1550,Plac Piastowski,53.1320876052169,17.9991553018743
1551,Śniadeckich - Sienkiewicza,53.130514223776,18.0002118828708
1552,Jagiellońska - Łużycka,53.1217649900135,18.0278700550846
1553,Jagiellońska - Łużycka,53.1220891862036,18.0271454154165
1554,Rondo Maczka,53.1369314461323,17.9659215698722
1555,Wilczak,53.1295513980098,17.9564123458997
1556,Wilczak,53.1293155414928,17.9572184544848
1557,Tor Regatowy - koniec,53.1276175614894,18.1280346289903
1558,Romanowskiej - Akademicka,53.1454616492965,18.1169924523389
1562,Wyzwolenia - Geodetów,53.1739754156212,18.164127414545
1563,Geodetów - Wyzwolenia,53.1740179859347,18.164893890888
1564,Geodetów - Pienińska,53.1737850513042,18.1695914639682
1565,Schulza - Szubińska,53.1150837506472,17.9588864679896
1566,Dworzec Błonie,53.1191065495314,17.9533333812779
1567,Zbożowy Rynek,53.119121927766,18.0069217066159
1568,Zbożowy Rynek,53.1197519657405,18.0061884164349
1569,Babia Wieś,53.1192301729807,18.0154345596586
1570,Babia Wieś,53.1193096244418,18.0162024640763
1571,Toruńska - Żupy,53.1179724608256,18.0242401685426
1572,Toruńska - Żupy,53.1180508467346,18.0246940974497
1573,Rondo Toruńskie,53.1173345597254,18.0323415852895
1574,Wojska Polskiego - Hechlińskiego,53.1011460522826,18.0643276476228
1575,Wojska Polskiego - Hechlińskiego,53.1010668017047,18.0642622437573
1576,Wojska Polskiego - Dziatkiewicza,53.0991430739187,18.0691157226078
1577,Wojska Polskiego - Dziatkiewicza,53.0989253316409,18.0691898572556
1578,Wojska Polskiego - Petersona,53.0953239007123,18.078748729739
1579,Wojska Polskiego - Petersona,53.0950594371513,18.079237782178
1580,Wulffa - Eberhardta,53.0920318065066,18.0874468273259
1581,Wulffa - Eberhardta,53.0921967899649,18.0869806091984
1582,Hutnicza - Eberhardta,53.0935291060199,18.1024783565512
1583,Hutnicza - Eberhardta,53.0933480278722,18.102525076026
1584,Dachtery - Chemiczna,53.1066592948416,18.0806647589366
1585,Kielecka - Smoleńska,53.1141435991917,18.0830086942417
1586,Kielecka - Smoleńska,53.1135698934846,18.082937726056
1587,Kielecka - Toruńska,53.1178483132519,18.0844099940489
1588,Dworzec Bielawy (Inwalidów),53.1324358570497,18.0547428536383
1591,Andersa - Kleeberga,53.1509575862135,18.1456489444543
1593,Glinki,53.0983286169179,18.0388476176677
1594,Glinki,53.0983097315527,18.0392347420903
1596,Prądocińska,53.0645146201993,18.1331160244154
1597,Toruńska - Stomil (brama),53.1170078980269,18.0939160733459
1599,Ostromecko tech.,53.1506518771875,18.2106251090311
1600,Orląt Lwowskich - Pelplińska,53.163670705111,18.1627252901863
1601,Orląt Lwowskich - Pelplińska,53.1638159004896,18.162676119051
1608,Łoskoń,53.1735602129239,18.1719546838275
1609,Wyzwolenia - Geodetów,53.1744463482691,18.1643417093289
1610,Jarużyn - Krakowska,53.1912177679395,18.1541977735887
1611,Jarużyn - Rajska,53.2001857238345,18.1561597136757
1612,Strzelce Górne - Diamentowa,53.2044601717252,18.1560546749228
1613,Strzelce Górne - Wilcza,53.2090474514554,18.1553434957403
1614,Strzelce Górne - Szkolna,53.211278128569,18.1590579101894
1615,Strzelce Górne - Gołębia,53.2105070991979,18.1664163439064
1616,Strzelce Dolne II,53.2062713878238,18.1765439901678
1617,Strzelce Dolne III,53.1981066541356,18.1758349208006
1618,Wyzwolenia - Brzegowa,53.1816702647377,18.1706673407734
1620,Tatrzańskie,53.1694780758789,18.1634819593658
1621,Witebska - Gazbud,53.1211046167478,18.1202363919585
1622,Witebska - Gazbud,53.1211522359962,18.1201352013749
1623,Przemysłowa - Przejazd,53.1212016895122,18.1148169802193
1624,Przemysłowa - Przejazd,53.1211759337826,18.1147702699788
1625,Toruńska - Spokojna,53.1158464563407,18.0423706588524
1634,Schulza - Szubińska,53.1150721753397,17.9589902956402
1635,Bielawy,53.1323899049842,18.0333425728837
1638,Trzciniec - Sarnia,53.0868561470703,17.9469262130217
1639,Trzciniec - Sarnia,53.0871359245053,17.9468855944838
1640,al. Żołnierzy Wyklętych - Ciele,53.0730139135364,17.9207909153936
1642,Matki Teresy z Kalkuty - Romanowskiej,53.1456694549286,18.1090501826028
1643,Matki Teresy z Kalkuty - Romanowskiej,53.1471333174426,18.1091260910398
1644,Matki Teresy z Kalkuty - Rydygiera,53.1515014877428,18.1095615980201
1645,Matki Teresy z Kalkuty - Rydygiera,53.1525547961845,18.1102062420013
1646,Trybowskiego - Matki Teresy z Kalkuty,53.1538196232482,18.109295399967
1647,Trybowskiego - Matki Teresy z Kalkuty,53.1539870402494,18.1087390166296
1648,Trybowskiego - Majtkowskiego,53.1546686282352,18.1029537060492
1649,Trybowskiego - Majtkowskiego,53.1546113216871,18.1041164864169
1650,Trybowskiego - Jasiniecka,53.155270035909,18.0981648101477
1651,Jasiniecka - Trybowskiego,53.155744954678,18.0978848555038
1652,Jasiniecka - Pod Skarpą,53.1574761980485,18.0983986029089
1653,Jasiniecka - Pod Skarpą,53.1576498534549,18.0982914264482
1655,Eskulapa,53.1560827318214,18.1104464941302
1656,Armii Krajowej - Jeździecka,53.1721926217886,18.053003731893
1657,Niwy - Bocheńska,53.1966680851572,18.1004328253173
1658,Niwy - Bocheńska,53.1959702724282,18.0999481579543
1659,Niwy - Zakopiańska,53.2002426711209,18.1057829837315
1660,Niwy - Zakopiańska,53.19998157498,18.1051051349938
1661,Wilcze - Krakowska,53.2011674396731,18.1141020759884
1662,Wilcze - Krakowska,53.2011244583863,18.1150574685245
1663,Jarużyn - Bociania,53.2011527890559,18.1314590966616
1664,Jarużyn - Bociania,53.2011938033341,18.1312673902385
1665,Jarużyn - Nowowiejska,53.2044465818137,18.1330774002024
1666,Jarużyn - Nowowiejska,53.2051176127627,18.1321827625087
1667,Strzelce Górne - Jaworowa,53.2075653674429,18.1297251121261
1668,Strzelce Górne - Jaworowa,53.2075651000489,18.1290510356736
1669,Wilcze - Gdyńska,53.2090325850369,18.1259074849419
1670,Tatrzańskie,53.1694886395666,18.1634228735053
1671,Tatrzańskie,53.1694934040625,18.1632436335693
1672,Jarużyn - Strzelce Górne - Strzelce Dolne,53.1694679092286,18.1635261085458
1678,Pelplińska - Targowisko,53.1589474309798,18.1563629650372
1679,Pelplińska - Targowisko,53.1590874745043,18.1565079080022
1680,Wyzwolenia - Brzegowa,53.1817903475435,18.1708857883144
1681,Pod Skarpą - Przemysła II,53.1603898585444,18.0918306240841
1682,Pod Skarpą - Przemysła II,53.1602622531152,18.0918962579794
1683,Nekla - Tęczowa,53.2386338692594,18.0783896028039
1684,Nekla - Tęczowa,53.2382141483968,18.0775800031787
1685,Nekla - Leśna,53.2385310072831,18.0847977995739
1686,Nekla - Leśna,53.2385709108495,18.0853403008574
1687,Nekla - Makowa,53.2384941858949,18.100414431106
1688,Nekla - Ciepła,53.2468821970229,18.0852640215307
1689,Nekla - Ciepła,53.2465176076868,18.0847580118904
1690,Nekla - Akacjowa,53.2513668104322,18.0888406952262
1691,Strzelce Dolne III,53.1970202425071,18.1757695204705
1692,Strzelce Dolne II,53.206376697979,18.176641658585
1693,Strzelce Górne - Gołębia,53.2107314247691,18.1657587855051
1694,Strzelce Górne - Gądecka,53.2120795492422,18.1566450978213
1695,Strzelce Górne - Gądecka,53.2127478077342,18.1572185996688
1696,Gądecz,53.2226741831747,18.1731885086781
1697,Gądecz,53.2220175632308,18.1721809329573
1698,Hutna Wieś,53.2316858409515,18.1869696865916
1699,Hutna Wieś,53.2314680978247,18.18636898262
1700,Włóki,53.245519386039,18.2053148990494
1701,Włóki,53.2454801487251,18.2051020672982
1702,Trzęsacz I,53.2419842577038,18.2196821212012
1703,Trzęsacz I,53.2420042298253,18.2196086643733
1704,Trzęsacz II,53.2481783829742,18.2254103345257
1705,Trzęsacz II,53.2480542963824,18.2250111595415
1706,Kozielec I,53.2533045915711,18.228060608965
1707,Kozielec I,53.253275284651,18.2284782730706
1708,Kozielec pętla,53.2458073009734,18.2507647142224
1709,Czarnówczyn,53.1695519053616,18.0887783148279
1710,Czarnówczyn,53.1679854111074,18.0888453040049
1711,Osielsko - Gryczana,53.1750797804442,18.0878436036614
1712,Osielsko - Gryczana,53.1743870701668,18.0878536881143
1713,Osielsko - Cisowa,53.1798301291618,18.0842930759048
1714,Osielsko - Cisowa,53.1797231900235,18.0842554593524
1716,Osielsko - Lipowa,53.1849962901108,18.0837807788539
1719,Żołędowo - Tulipanowa,53.2084374884267,18.0619478630692
1720,Żołędowo - Tulipanowa,53.2081448643725,18.0621366890572
1721,Maksymilianowo - Świetlica,53.2175809450751,18.03639655116
1722,Bożenkowo - Osiedlowa,53.2288422221584,17.9786136278417
1723,Bożenkowo - Bożenkowska,53.2302660277324,17.9712942761366
1724,Bożenkowo - Bożenkowska,53.230199810408,17.9710648927761
1725,Bożenkowo - Harcerska,53.2340172070872,17.9701603815424
1727,Przylesie,53.1469382681464,18.1230975719241
1728,Zamczysko - pętla,53.1600548574515,18.0794327163736
1738,Kapuściska,53.1023446327759,18.060737143819
1739,Szarych Szeregów,53.1078575333879,18.0435547579975
1741,Szarych Szeregów,53.1076984421637,18.0437975623861
1742,Szarych Szeregów,53.1070446958871,18.0457986481978
1743,Szarych Szeregów,53.1064260773074,18.045725016585
1744,Szarych Szeregów,53.1080198751804,18.0435363418403
1746,Magnuszewska,53.1038804703383,18.0274346490047
1748,Grunwaldzka - Czarna Droga,53.1309995531354,17.9751566090344
1749,Grunwaldzka - Czarna Droga,53.1319038957548,17.9735145953113
1752,Nowotoruńska - Plątnowska,53.0843878796808,18.1184591793777
1759,Ciele - Myśliwska,53.0705082931002,17.9169931195674
1760,Ciele - Myśliwska,53.0705288081603,17.9168899932356
1761,Wzgórze Wolności,53.1140670763507,18.0161939452139
1762,Trasa Uniwersytecka - Ujejskiego,53.1111742782522,18.0160810093856
1763,Trasa Uniwersytecka - Ujejskiego,53.1122248388126,18.0164983303817
1770,Osielsko - Kolonijna,53.1896306340099,18.0704436240898
1771,Osielsko - Kolonijna,53.1898367017148,18.0704733312855
1772,Osielsko - Jana Pawła II,53.1963992466982,18.0754351493692
1773,Osielsko - Jana Pawła II,53.1959955133664,18.0747024125058
1774,Osielsko - Kąty,53.1999523357253,18.0719157176251
1775,Osielsko - Kąty,53.1990722060993,18.072916018486
1776,Bronikowskiego - Śluzowa,53.1341589550657,17.9566391754972
1777,Bronikowskiego - Śluzowa,53.1344150922654,17.9600809816379
1780,Lisi Ogon - Bydgoska 10-12,53.1271362953744,17.8840818688437
1781,Lisi Ogon - Potulicka - Szlachecka,53.1271237906826,17.8764266092928
1782,Lisi Ogon - Potulicka - Dworska,53.1270856235297,17.8772612597223
1783,Lisi Ogon - Potulicka 32 - Hubertusa,53.1283567435287,17.863337672233
1784,Lisi Ogon - Potulicka - Wyczynowa,53.128345236381,17.864562840137
1785,Łochowo - Szosa Bydgoska - Kasztanowa,53.1266081981738,17.8533993527059
1786,Łochowo - Szosa Bydgoska - Kwiatowa,53.1260457073967,17.8521063036558
1787,Łochowo - Szosa Bydgoska - Grabowa,53.1226921963851,17.8392976038246
1788,Łochowo - Wierzbowa,53.1221173654468,17.8381385831707
1789,Łochowo - Szosa Nakielska - Czereśniowa,53.1237915818266,17.8305204690142
1790,Łochowo - Szosa Nakielska - Topolowa,53.1239278267598,17.8297072457459
1791,Łochowo - Nakielska 34 - Cmentarz,53.1283187286229,17.8136702286042
1792,Łochowo - Nakielska 33,53.1282389821219,17.8136201652598
1793,Łochowice - Nakielska - Kanałowa,53.1301500712517,17.8008425261776
1794,Łochowice - Nakielska - Kurkowa Sklep,53.1301251168719,17.8019024090979
1795,Łochowice - Nakielska - Zajęcza (pętla),53.1287421794053,17.795323953018
1796,Zbożowy Rynek,53.1200119907528,18.0058627680374
1797,Zbożowy Rynek,53.1199072846807,18.0057358735571
1804,Plac Poznański,53.1209382229001,17.9862255436979
1805,Gdańska - Las (nż.),53.1549093535902,18.0329263617524
1806,Gdańska - Las (nż.),53.1552625481733,18.0335347319196
1807,Myślęcinek,53.1614412453468,18.0398510350925
1808,Myślęcinek,53.1614204198106,18.0396101610358
1810,Królowej Jadwigi - Astoria,53.1305293027625,17.9935444917218
1814,Grudziądzka - Urząd Miasta,53.1213156552522,17.9919620250424
1815,Szczerby - Chemiczna,53.106177579393,18.0957531828396
1816,Park Przemyslowy - Biurowiec,53.094508282016,18.0650656856738
1817,Park Przemyslowy - Frankiego,53.0916980615697,18.0673306531574
1818,Park Przemyslowy - Frankiego,53.091353366297,18.0670969828789
1819,Park Przemyslowy - Falkowskiego,53.0865033973265,18.0658108548058
